order_id,created_at,customer_id,restaurant_id,ab_group,status,total_amount_usd,customer_city,customer_segment,restaurant_name,restaurant_category,restaurant_city,delivery_id,dasher_id,dasher_assigned_at,pickup_at,delivered_at,delivery_duration_minutes,stage_1_order_placed_at,stage_2_restaurant_confirmed_at,stage_3_dasher_assigned_at,stage_4_dasher_arrived_restaurant_at,stage_5_order_picked_up_at,stage_6_dasher_near_customer_at,stage_7_delivered_at,has_duplicate_flag,has_timestamp_issue_flag,has_missing_dasher_flag,has_outlier_flag
ORD_000060,2025-01-01T11:45:33,CUST_01301,REST_0089,A,delivered,30.39,Porto Alegre,vip,Spice Route 8,Dessert,Curitiba,DEL_000059,DASH_0467,2025-01-01T11:53:30,2025-01-01T12:00:33,2025-01-01T12:24:26,40.0,2025-01-01T11:45:33,2025-01-01T11:48:50,2025-01-01T11:53:30,2025-01-01T12:05:12,2025-01-01T12:00:33,2025-01-01T12:19:54,2025-01-01T12:24:26,False,True,False,False
ORD_000061,2025-01-01T12:04:31,CUST_01069,REST_0055,B,delivered,60.65,Belo Horizonte,returning,Cantina do Chef 35,Seafood,Rio de Janeiro,DEL_000060,DASH_0002,2025-01-01T12:11:16,2025-01-01T12:21:40,2025-01-01T12:37:12,33.8,2025-01-01T12:04:31,2025-01-01T12:07:02,2025-01-01T12:11:16,2025-01-01T12:17:39,2025-01-01T12:21:40,2025-01-01T12:33:14,2025-01-01T12:37:12,True,False,False,False
ORD_000062,2025-01-01T12:20:07,CUST_01154,REST_0133,A,delivered,77.99,Brasília,returning,Nikkei House 29,Dessert,São Paulo,DEL_000061,DASH_0307,2025-01-01T12:28:58,2025-01-01T12:41:38,2025-01-01T13:01:10,42.3,2025-01-01T12:20:07,2025-01-01T12:23:08,2025-01-01T12:28:58,2025-01-01T12:36:23,2025-01-01T12:41:38,2025-01-01T12:55:56,2025-01-01T13:01:10,False,False,False,False
ORD_000063,2025-01-01T12:52:25,CUST_00623,REST_0128,B,delivered,68.59,São Paulo,vip,Doce Vida 8,Dessert,Curitiba,DEL_000062,DASH_0157,2025-01-01T12:58:41,2025-01-01T13:08:47,2025-01-01T13:24:27,32.7,2025-01-01T12:52:25,2025-01-01T12:54:49,2025-01-01T12:58:41,2025-01-01T13:04:37,2025-01-01T13:08:47,2025-01-01T13:20:26,2025-01-01T13:24:27,False,False,False,False
ORD_000064,2025-01-01T12:53:18,CUST_01503,REST_0072,B,delivered,47.28,Rio de Janeiro,vip,Tokyo Garden 21,Chinese,São Paulo,DEL_000063,DASH_0267,2025-01-01T12:58:02,2025-01-01T13:04:57,2025-01-01T13:16:24,23.6,2025-01-01T12:53:18,2025-01-01T12:55:18,2025-01-01T12:58:02,2025-01-01T13:02:02,2025-01-01T13:04:57,2025-01-01T13:13:17,2025-01-01T13:16:24,False,False,False,False
ORD_000065,2025-01-01T13:08:44,CUST_01762,REST_0107,B,delivered,73.22,Belo Horizonte,vip,Casa Portuguesa 23,Mexican,Porto Alegre,DEL_000064,DASH_0082,2025-01-01T13:20:22,2025-01-01T13:38:52,2025-01-01T14:07:33,60.7,2025-01-01T13:08:44,2025-01-01T13:13:22,2025-01-01T13:20:22,2025-01-01T13:32:00,2025-01-01T13:38:52,2025-01-01T14:00:06,2025-01-01T14:07:33,False,False,False,False
ORD_000066,2025-01-01T13:16:14,CUST_01452,REST_0027,B,delivered,59.49,São Paulo,returning,Burger Lab 23,Japanese,Brasília,DEL_000065,DASH_0461,2025-01-01T13:28:26,2025-01-01T13:46:32,2025-01-01T14:15:34,61.8,2025-01-01T13:16:14,2025-01-01T13:20:56,2025-01-01T13:28:26,2025-01-01T13:39:57,2025-01-01T13:46:32,2025-01-01T14:09:22,2025-01-01T14:15:34,False,False,False,False
ORD_000067,2025-01-01T13:17:18,CUST_01807,REST_0150,B,delivered,81.91,São Paulo,returning,Tokyo Garden 2,Japanese,Curitiba,DEL_000066,DASH_0430,2025-01-01T13:24:22,2025-01-01T13:35:31,2025-01-01T13:52:31,36.1,2025-01-01T13:17:18,2025-01-01T13:20:15,2025-01-01T13:24:22,2025-01-01T13:31:05,2025-01-01T13:35:31,2025-01-01T13:47:59,2025-01-01T13:52:31,False,False,False,False
ORD_000068,2025-01-01T13:21:47,CUST_00222,REST_0033,A,delivered,38.41,Belo Horizonte,new,Verde & Co 16,Brazilian,Rio de Janeiro,DEL_000067,DASH_0168,2025-01-01T13:30:30,2025-01-01T13:42:30,2025-01-01T14:02:28,41.8,2025-01-01T13:21:47,2025-01-01T13:25:08,2025-01-01T13:30:30,2025-01-01T13:37:23,2025-01-01T13:42:30,2025-01-01T13:57:36,2025-01-01T14:02:28,False,False,False,False
ORD_000069,2025-01-01T13:30:41,CUST_01315,REST_0131,A,cancelled,79.99,Brasília,returning,Casa Portuguesa 9,Pizza,São Paulo,DEL_000068,DASH_0206,,,,,2025-01-01T13:30:41,2025-01-01T13:31:35,,,,,,False,False,False,False
ORD_000070,2025-01-01T13:43:03,CUST_01999,REST_0127,A,delivered,58.89,Rio de Janeiro,vip,Urban Kitchen 17,Dessert,Brasília,DEL_000069,DASH_0151,2025-01-01T13:52:04,2025-01-01T14:05:38,2025-01-01T14:26:44,44.9,2025-01-01T13:43:03,2025-01-01T13:47:03,2025-01-01T13:52:04,2025-01-01T14:00:12,2025-01-01T14:05:38,2025-01-01T14:21:31,2025-01-01T14:26:44,False,False,False,False
ORD_000071,2025-01-01T13:51:15,CUST_01072,REST_0027,A,delivered,8.9,Rio de Janeiro,returning,Burger Lab 23,Japanese,Brasília,DEL_000070,DASH_0472,2025-01-01T14:00:59,2025-01-01T14:14:44,2025-01-01T14:37:52,47.8,2025-01-01T13:51:15,2025-01-01T13:55:02,2025-01-01T14:00:59,2025-01-01T14:09:40,2025-01-01T14:14:44,2025-01-01T14:31:47,2025-01-01T14:37:52,False,False,False,False
ORD_000072,2025-01-01T14:09:41,CUST_01884,REST_0002,A,delivered,69.45,Brasília,returning,Doce Vida 22,Dessert,Brasília,DEL_000071,DASH_0069,2025-01-01T14:17:03,2025-01-01T14:29:08,2025-01-01T14:47:07,38.7,2025-01-01T14:09:41,2025-01-01T14:12:33,2025-01-01T14:17:03,2025-01-01T14:24:25,2025-01-01T14:29:08,2025-01-01T14:42:30,2025-01-01T14:47:07,False,False,False,False
ORD_000073,2025-01-01T14:31:33,CUST_00697,REST_0111,B,delivered,45.29,Porto Alegre,new,Sabor & Arte 23,Burger,Curitiba,DEL_000072,DASH_0239,2025-01-01T14:38:43,2025-01-01T14:50:02,2025-01-01T15:07:20,36.7,2025-01-01T14:31:33,2025-01-01T14:34:43,2025-01-01T14:38:43,2025-01-01T14:45:36,2025-01-01T14:50:02,2025-01-01T15:02:42,2025-01-01T15:07:20,False,False,False,False
ORD_000074,2025-01-01T14:42:22,CUST_01794,REST_0131,A,delivered,83.67,Rio de Janeiro,vip,Casa Portuguesa 9,Pizza,São Paulo,DEL_000073,DASH_0483,2025-01-01T14:52:45,2025-01-01T15:08:57,2025-01-01T15:34:51,53.9,2025-01-01T14:42:22,2025-01-01T14:46:17,2025-01-01T14:52:45,2025-01-01T15:03:23,2025-01-01T15:08:57,2025-01-01T15:27:50,2025-01-01T15:34:51,False,False,False,False
ORD_000075,2025-01-01T15:17:53,CUST_01878,REST_0108,A,in_progress,16.25,Brasília,returning,Casa Portuguesa 14,Burger,Brasília,DEL_000074,DASH_0264,2025-01-01T15:17:53,2025-01-01T15:17:53,2025-01-01T15:17:53,,2025-01-01T15:17:53,2025-01-01T15:17:53,2025-01-01T15:17:53,2025-01-01T15:17:53,2025-01-01T15:17:53,2025-01-01T15:17:53,2025-01-01T15:17:53,False,False,False,False
ORD_000076,2025-01-01T15:33:07,CUST_01245,REST_0009,A,delivered,28.19,Brasília,returning,Cantina do Chef 7,Brazilian,Brasília,DEL_000075,DASH_0196,2025-01-01T15:39:47,2025-01-01T15:50:41,2025-01-01T16:06:29,34.7,2025-01-01T15:33:07,2025-01-01T15:36:10,2025-01-01T15:39:47,2025-01-01T15:46:38,2025-01-01T15:50:41,2025-01-01T16:02:20,2025-01-01T16:06:29,False,False,False,False
ORD_000077,2025-01-01T15:44:02,CUST_01410,REST_0097,A,delivered,52.26,Rio de Janeiro,vip,Doce Vida 18,Pizza,Belo Horizonte,DEL_000076,DASH_0040,2025-01-01T15:53:28,2025-01-01T16:06:59,2025-01-01T16:28:19,45.4,2025-01-01T15:44:02,2025-01-01T15:47:54,2025-01-01T15:53:28,2025-01-01T16:01:20,2025-01-01T16:06:59,2025-01-01T16:22:28,2025-01-01T16:28:19,False,False,False,False
ORD_000078,2025-01-01T15:44:24,CUST_01046,REST_0059,B,delivered,76.52,São Paulo,new,Gourmet Express 7,Pizza,Rio de Janeiro,DEL_000077,DASH_0055,2025-01-01T15:49:31,2025-01-01T15:57:06,2025-01-01T16:09:10,25.6,2025-01-01T15:44:24,2025-01-01T15:46:30,2025-01-01T15:49:31,2025-01-01T15:54:00,2025-01-01T15:57:06,2025-01-01T16:06:24,2025-01-01T16:09:10,False,False,False,False
ORD_000079,2025-01-01T16:04:45,CUST_00634,REST_0138,B,delivered,79.56,Belo Horizonte,returning,Verde & Co 24,Seafood,São Paulo,DEL_000078,DASH_0284,2025-01-01T16:11:44,2025-01-01T16:21:51,2025-01-01T16:37:37,34.2,2025-01-01T16:04:45,2025-01-01T16:07:23,2025-01-01T16:11:44,2025-01-01T16:17:30,2025-01-01T16:21:51,2025-01-01T16:33:41,2025-01-01T16:37:37,False,False,False,False
ORD_000080,2025-01-01T16:09:44,CUST_01073,REST_0121,B,delivered,32.42,Porto Alegre,returning,Urban Kitchen 29,Seafood,Brasília,DEL_000079,DASH_0082,2025-01-01T16:15:26,2025-01-01T16:23:34,2025-01-01T16:37:11,28.2,2025-01-01T16:09:44,2025-01-01T16:12:15,2025-01-01T16:15:26,2025-01-01T16:20:42,2025-01-01T16:23:34,2025-01-01T16:33:31,2025-01-01T16:37:11,False,False,False,False
ORD_000081,2025-01-01T16:14:33,CUST_01925,REST_0120,B,delivered,54.31,Belo Horizonte,new,Tokyo Garden 31,Italian,Curitiba,DEL_000080,DASH_0088,2025-01-01T16:19:59,2025-01-01T16:27:47,2025-01-01T16:39:40,26.1,2025-01-01T16:14:33,2025-01-01T16:16:47,2025-01-01T16:19:59,2025-01-01T16:24:33,2025-01-01T16:27:47,2025-01-01T16:36:44,2025-01-01T16:39:40,False,False,False,False
ORD_000082,2025-01-01T16:19:19,CUST_00030,REST_0062,A,delivered,14.15,Belo Horizonte,returning,Doce Vida 24,Dessert,Porto Alegre,DEL_000081,DASH_0387,2025-01-01T16:29:01,2025-01-01T16:43:13,2025-01-01T17:04:32,47.0,2025-01-01T16:19:19,2025-01-01T16:23:20,2025-01-01T16:29:01,2025-01-01T16:37:02,2025-01-01T16:43:13,2025-01-01T16:59:08,2025-01-01T17:04:32,False,False,False,False
ORD_000083,2025-01-01T16:27:10,CUST_00411,REST_0049,B,delivered,39.25,Rio de Janeiro,vip,Bella Napoli 34,Burger,Brasília,DEL_000082,DASH_0248,2025-01-01T16:35:41,2025-01-01T16:47:37,2025-01-01T17:06:42,132.0,2025-01-01T16:27:10,2025-01-01T16:30:29,2025-01-01T16:35:41,2025-01-01T16:43:07,2025-01-01T16:47:37,2025-01-01T17:01:40,2025-01-01T17:06:42,False,False,False,True
ORD_000084,2025-01-01T16:32:29,CUST_00999,REST_0124,A,delivered,46.75,Brasília,vip,Casa Portuguesa 21,Italian,São Paulo,DEL_000083,DASH_0477,2025-01-01T16:41:03,2025-01-01T16:54:34,2025-01-01T17:15:42,44.4,2025-01-01T16:32:29,2025-01-01T16:36:07,2025-01-01T16:41:03,2025-01-01T16:49:09,2025-01-01T16:54:34,2025-01-01T17:10:30,2025-01-01T17:15:42,False,False,False,False
ORD_000085,2025-01-01T16:34:04,CUST_00679,REST_0018,A,cancelled,23.49,Curitiba,vip,Street Eats 4,Healthy,Curitiba,DEL_000084,DASH_0410,,,,,2025-01-01T16:34:04,2025-01-01T16:36:14,,,,,,False,False,False,False
ORD_000086,2025-01-01T16:53:52,CUST_01248,REST_0016,A,delivered,9.08,Belo Horizonte,returning,Verde & Co 12,Chinese,Brasília,DEL_000085,DASH_0020,2025-01-01T17:02:02,2025-01-01T17:08:38,2025-01-01T17:32:11,39.7,2025-01-01T16:53:52,2025-01-01T16:56:53,2025-01-01T17:02:02,2025-01-01T17:13:24,2025-01-01T17:08:38,2025-01-01T17:27:18,2025-01-01T17:32:11,False,True,False,False
ORD_000087,2025-01-01T16:57:57,CUST_00722,REST_0010,B,delivered,62.91,Brasília,new,Forno di Pietra 23,Burger,São Paulo,DEL_000086,DASH_0268,2025-01-01T17:04:11,2025-01-01T17:13:49,2025-01-01T17:29:01,32.1,2025-01-01T16:57:57,2025-01-01T17:00:24,2025-01-01T17:04:11,2025-01-01T17:10:08,2025-01-01T17:13:49,2025-01-01T17:25:16,2025-01-01T17:29:01,False,False,False,False
ORD_000088,2025-01-01T17:12:58,CUST_01318,REST_0077,A,delivered,53.85,Curitiba,returning,Street Eats 15,Healthy,Brasília,DEL_000087,DASH_0464,2025-01-01T17:22:10,2025-01-01T17:35:35,2025-01-01T17:56:47,45.3,2025-01-01T17:12:58,2025-01-01T17:16:09,2025-01-01T17:22:10,2025-01-01T17:30:01,2025-01-01T17:35:35,2025-01-01T17:51:18,2025-01-01T17:56:47,False,False,False,False
ORD_000089,2025-01-01T17:16:52,CUST_00213,REST_0012,A,delivered,46.66,Porto Alegre,returning,Urban Kitchen 46,Chinese,São Paulo,DEL_000088,DASH_0045,2025-01-01T17:28:02,2025-01-01T17:44:48,2025-01-01T18:11:13,55.9,2025-01-01T17:16:52,2025-01-01T17:21:44,2025-01-01T17:28:02,2025-01-01T17:38:14,2025-01-01T17:44:48,2025-01-01T18:04:30,2025-01-01T18:11:13,False,False,False,False
ORD_000090,2025-01-01T17:21:39,CUST_00665,REST_0088,B,delivered,63.53,Curitiba,vip,Spice Route 23,Dessert,São Paulo,DEL_000089,DASH_0267,2025-01-01T17:31:04,2025-01-01T17:46:39,2025-01-01T18:09:39,49.3,2025-01-01T17:21:39,2025-01-01T17:25:20,2025-01-01T17:31:04,2025-01-01T17:40:40,2025-01-01T17:46:39,2025-01-01T18:03:17,2025-01-01T18:09:39,False,False,False,False
ORD_000091,2025-01-01T17:33:55,CUST_01386,REST_0026,A,delivered,52.29,Rio de Janeiro,returning,Casa Portuguesa 10,Japanese,Porto Alegre,DEL_000090,DASH_0320,2025-01-01T17:38:52,2025-01-01T17:46:17,2025-01-01T17:58:18,25.2,2025-01-01T17:33:55,2025-01-01T17:35:52,2025-01-01T17:38:52,2025-01-01T17:43:39,2025-01-01T17:46:17,2025-01-01T17:55:10,2025-01-01T17:58:18,False,False,False,False
ORD_000092,2025-01-01T17:36:33,CUST_00943,REST_0134,B,delivered,70.48,Brasília,returning,Verde & Co 17,Burger,São Paulo,DEL_000091,DASH_0003,2025-01-01T17:43:32,2025-01-01T17:54:07,2025-01-01T18:10:54,35.2,2025-01-01T17:36:33,2025-01-01T17:39:39,2025-01-01T17:43:32,2025-01-01T17:49:57,2025-01-01T17:54:07,2025-01-01T18:06:12,2025-01-01T18:10:54,False,False,False,False
ORD_000093,2025-01-01T17:37:21,CUST_01428,REST_0065,A,delivered,67.29,Brasília,returning,Mar e Terra 32,Burger,Brasília,DEL_000092,DASH_0193,2025-01-01T17:45:03,2025-01-01T17:57:21,2025-01-01T18:16:17,39.9,2025-01-01T17:37:21,2025-01-01T17:40:39,2025-01-01T17:45:03,2025-01-01T17:52:53,2025-01-01T17:57:21,2025-01-01T18:11:04,2025-01-01T18:16:17,False,False,False,False
ORD_000094,2025-01-01T17:40:59,CUST_01273,REST_0015,A,delivered,12.8,Brasília,returning,Mar e Terra 22,Japanese,São Paulo,DEL_000093,DASH_0475,2025-01-01T17:48:35,2025-01-01T17:59:12,2025-01-01T18:17:16,37.1,2025-01-01T17:40:59,2025-01-01T17:43:57,2025-01-01T17:48:35,2025-01-01T17:54:47,2025-01-01T17:59:12,2025-01-01T18:12:52,2025-01-01T18:17:16,False,False,False,False
ORD_000095,2025-01-01T17:49:51,CUST_00657,REST_0105,A,delivered,64.3,Porto Alegre,new,Bella Napoli 39,Mexican,Brasília,DEL_000094,DASH_0332,2025-01-01T17:57:45,2025-01-01T18:10:00,2025-01-01T18:28:11,39.7,2025-01-01T17:49:51,2025-01-01T17:52:42,2025-01-01T17:57:45,2025-01-01T18:04:48,2025-01-01T18:10:00,2025-01-01T18:23:36,2025-01-01T18:28:11,False,False,False,False
ORD_000096,2025-01-01T17:50:02,CUST_00857,REST_0051,B,delivered,84.07,Rio de Janeiro,new,Forno di Pietra 10,Italian,São Paulo,DEL_000095,DASH_0057,2025-01-01T17:58:49,2025-01-01T18:12:53,2025-01-01T18:33:34,44.9,2025-01-01T17:50:02,2025-01-01T17:53:34,2025-01-01T17:58:49,2025-01-01T18:06:42,2025-01-01T18:12:53,2025-01-01T18:28:07,2025-01-01T18:33:34,False,False,False,False
ORD_000097,2025-01-01T18:11:29,CUST_01930,REST_0040,A,delivered,57.53,Brasília,returning,Mar e Terra 33,Seafood,Curitiba,DEL_000096,DASH_0226,2025-01-01T18:19:54,2025-01-01T18:33:00,2025-01-01T18:52:43,42.2,2025-01-01T18:11:29,2025-01-01T18:14:57,2025-01-01T18:19:54,2025-01-01T18:27:46,2025-01-01T18:33:00,2025-01-01T18:47:33,2025-01-01T18:52:43,False,False,False,False
ORD_000098,2025-01-01T18:28:06,CUST_01925,REST_0099,A,delivered,59.09,Belo Horizonte,new,Burger Lab 6,Japanese,Curitiba,DEL_000097,DASH_0187,2025-01-01T18:38:18,2025-01-01T18:55:03,2025-01-01T19:19:56,53.1,2025-01-01T18:28:06,2025-01-01T18:32:21,2025-01-01T18:38:18,2025-01-01T18:47:58,2025-01-01T18:55:03,2025-01-01T19:12:51,2025-01-01T19:19:56,False,False,False,False
ORD_000099,2025-01-01T18:29:43,CUST_00072,REST_0144,A,delivered,30.26,Rio de Janeiro,returning,Urban Kitchen 29,Mexican,Brasília,DEL_000098,DASH_0151,2025-01-01T18:38:09,2025-01-01T18:51:31,2025-01-01T19:11:52,43.2,2025-01-01T18:29:43,2025-01-01T18:33:27,2025-01-01T18:38:09,2025-01-01T18:46:00,2025-01-01T18:51:31,2025-01-01T19:06:40,2025-01-01T19:11:52,False,False,False,False
ORD_000100,2025-01-01T18:36:27,CUST_01411,REST_0147,B,delivered,41.96,São Paulo,returning,Nikkei House 17,Brazilian,Curitiba,DEL_000099,DASH_0116,2025-01-01T18:44:47,2025-01-01T18:57:24,2025-01-01T19:16:49,41.3,2025-01-01T18:36:27,2025-01-01T18:39:57,2025-01-01T18:44:47,2025-01-01T18:52:29,2025-01-01T18:57:24,2025-01-01T19:11:21,2025-01-01T19:16:49,True,False,False,False
ORD_000101,2025-01-01T18:40:31,CUST_00982,REST_0066,B,delivered,50.72,Porto Alegre,returning,Mar e Terra 28,Italian,São Paulo,DEL_000100,DASH_0308,2025-01-01T18:44:32,2025-01-01T18:50:16,2025-01-01T18:59:44,19.8,2025-01-01T18:40:31,2025-01-01T18:42:01,2025-01-01T18:44:32,2025-01-01T18:48:14,2025-01-01T18:50:16,2025-01-01T18:57:25,2025-01-01T18:59:44,False,False,False,False
ORD_000102,2025-01-01T19:00:24,CUST_00003,REST_0128,B,delivered,65.81,Curitiba,new,Doce Vida 8,Dessert,Curitiba,DEL_000101,DASH_0375,2025-01-01T19:08:05,2025-01-01T19:19:15,2025-01-01T19:36:16,37.3,2025-01-01T19:00:24,2025-01-01T19:03:44,2025-01-01T19:08:05,2025-01-01T19:14:15,2025-01-01T19:19:15,2025-01-01T19:32:13,2025-01-01T19:36:16,False,False,False,False
ORD_000103,2025-01-01T19:36:10,CUST_01269,REST_0032,A,delivered,19.82,Brasília,returning,Burger Lab 48,Brazilian,Porto Alegre,DEL_000102,DASH_0064,2025-01-01T19:44:42,2025-01-01T19:57:25,2025-01-01T20:18:12,43.1,2025-01-01T19:36:10,2025-01-01T19:39:39,2025-01-01T19:44:42,2025-01-01T19:52:52,2025-01-01T19:57:25,2025-01-01T20:13:02,2025-01-01T20:18:12,False,False,False,False
ORD_000104,2025-01-01T19:38:36,CUST_00047,REST_0127,B,delivered,63.42,Belo Horizonte,new,Urban Kitchen 17,Dessert,Brasília,DEL_000103,DASH_0270,2025-01-01T19:44:22,2025-01-01T19:52:21,2025-01-01T20:05:57,28.0,2025-01-01T19:38:36,2025-01-01T19:40:41,2025-01-01T19:44:22,2025-01-01T19:49:18,2025-01-01T19:52:21,2025-01-01T20:02:19,2025-01-01T20:05:57,False,False,False,False
ORD_000105,2025-01-01T19:44:24,CUST_00638,REST_0142,B,delivered,56.92,Rio de Janeiro,vip,Spice Route 25,Brazilian,Brasília,DEL_000104,DASH_0469,2025-01-01T19:49:50,2025-01-01T19:57:55,2025-01-01T20:10:31,27.2,2025-01-01T19:44:24,2025-01-01T19:46:32,2025-01-01T19:49:50,2025-01-01T19:54:46,2025-01-01T19:57:55,2025-01-01T20:07:38,2025-01-01T20:10:31,False,False,False,False
ORD_000106,2025-01-01T19:46:25,CUST_01381,REST_0078,B,delivered,46.81,Brasília,vip,Verde & Co 33,Healthy,São Paulo,DEL_000105,DASH_0095,2025-01-01T19:53:32,2025-01-01T20:03:25,2025-01-01T20:19:36,34.5,2025-01-01T19:46:25,2025-01-01T19:49:25,2025-01-01T19:53:32,2025-01-01T19:59:14,2025-01-01T20:03:25,2025-01-01T20:15:38,2025-01-01T20:19:36,False,False,False,False
ORD_000107,2025-01-01T20:04:31,CUST_01626,REST_0079,A,delivered,77.05,Brasília,returning,Sabor & Arte 28,Brazilian,Brasília,DEL_000106,DASH_0463,2025-01-01T20:12:53,2025-01-01T20:24:35,2025-01-01T20:43:30,40.4,2025-01-01T20:04:31,2025-01-01T20:07:34,2025-01-01T20:12:53,2025-01-01T20:19:59,2025-01-01T20:24:35,2025-01-01T20:38:53,2025-01-01T20:43:30,False,False,False,False
ORD_000108,2025-01-01T20:13:24,CUST_00826,REST_0085,A,delivered,16.1,São Paulo,new,Burger Lab 2,Pizza,Curitiba,DEL_000107,DASH_0218,2025-01-01T20:20:16,2025-01-01T20:30:45,2025-01-01T20:46:44,34.1,2025-01-01T20:13:24,2025-01-01T20:16:17,2025-01-01T20:20:16,2025-01-01T20:26:04,2025-01-01T20:30:45,2025-01-01T20:42:21,2025-01-01T20:46:44,False,False,False,False
ORD_000109,2025-01-01T21:34:32,CUST_01618,REST_0011,A,delivered,53.29,Curitiba,vip,Cantina do Chef 19,Chinese,Porto Alegre,DEL_000108,DASH_0371,2025-01-01T21:41:06,2025-01-01T21:50:56,2025-01-01T22:05:45,32.2,2025-01-01T21:34:32,2025-01-01T21:36:53,2025-01-01T21:41:06,2025-01-01T21:46:27,2025-01-01T21:50:56,2025-01-01T22:01:52,2025-01-01T22:05:45,False,False,False,False
ORD_000110,2025-01-01T21:45:37,CUST_01679,REST_0129,B,delivered,28.7,Brasília,returning,Spice Route 6,Pizza,Brasília,DEL_000109,DASH_0043,2025-01-01T21:51:39,2025-01-01T22:01:02,2025-01-01T22:15:57,31.1,2025-01-01T21:45:37,2025-01-01T21:48:08,2025-01-01T21:51:39,2025-01-01T21:57:24,2025-01-01T22:01:02,2025-01-01T22:11:53,2025-01-01T22:15:57,False,False,False,False
ORD_000111,2025-01-01T22:01:40,CUST_00896,REST_0111,A,delivered,32.71,Curitiba,new,Sabor & Arte 23,Burger,Curitiba,DEL_000110,DASH_0171,2025-01-01T22:08:54,2025-01-01T22:19:10,2025-01-01T22:35:17,35.0,2025-01-01T22:01:40,2025-01-01T22:04:46,2025-01-01T22:08:54,2025-01-01T22:15:08,2025-01-01T22:19:10,2025-01-01T22:31:22,2025-01-01T22:35:17,False,False,False,False
ORD_000112,2025-01-01T22:11:49,CUST_00347,REST_0131,A,delivered,78.43,Brasília,returning,Casa Portuguesa 9,Pizza,São Paulo,DEL_000111,DASH_0216,2025-01-01T22:16:18,2025-01-01T22:23:17,2025-01-01T22:34:23,23.3,2025-01-01T22:11:49,2025-01-01T22:13:41,2025-01-01T22:16:18,2025-01-01T22:20:52,2025-01-01T22:23:17,2025-01-01T22:31:50,2025-01-01T22:34:23,False,False,False,False
ORD_000113,2025-01-01T22:21:38,CUST_01319,REST_0018,A,delivered,25.9,Belo Horizonte,returning,Street Eats 4,Healthy,Curitiba,DEL_000112,DASH_0120,2025-01-01T22:29:32,2025-01-01T22:42:22,2025-01-01T23:01:42,41.3,2025-01-01T22:21:38,2025-01-01T22:24:35,2025-01-01T22:29:32,2025-01-01T22:37:12,2025-01-01T22:42:22,2025-01-01T22:56:19,2025-01-01T23:01:42,False,False,False,False
ORD_000114,2025-01-01T22:23:56,CUST_00028,REST_0121,B,delivered,14.87,Porto Alegre,returning,Urban Kitchen 29,Seafood,Brasília,DEL_000113,DASH_0430,2025-01-01T22:30:39,2025-01-01T22:39:55,2025-01-01T22:55:11,32.3,2025-01-01T22:23:56,2025-01-01T22:26:21,2025-01-01T22:30:39,2025-01-01T22:36:31,2025-01-01T22:39:55,2025-01-01T22:51:12,2025-01-01T22:55:11,False,False,False,False
ORD_000115,2025-01-01T22:26:24,CUST_01787,REST_0055,A,delivered,11.78,Rio de Janeiro,returning,Cantina do Chef 35,Seafood,Rio de Janeiro,DEL_000114,DASH_0352,2025-01-01T22:33:38,2025-01-01T22:43:55,2025-01-01T23:00:34,35.0,2025-01-01T22:26:24,2025-01-01T22:29:00,2025-01-01T22:33:38,2025-01-01T22:39:52,2025-01-01T22:43:55,2025-01-01T22:56:06,2025-01-01T23:00:34,False,False,False,False
ORD_000116,2025-01-01T22:55:42,CUST_00777,REST_0123,B,delivered,49.57,Belo Horizonte,returning,Doce Vida 5,Healthy,Rio de Janeiro,DEL_000115,DASH_0444,2025-01-01T23:03:23,2025-01-01T23:15:58,2025-01-01T23:35:06,40.4,2025-01-01T22:55:42,2025-01-01T22:59:11,2025-01-01T23:03:23,2025-01-01T23:11:18,2025-01-01T23:15:58,2025-01-01T23:29:39,2025-01-01T23:35:06,False,False,False,False
ORD_000117,2025-01-01T22:59:03,CUST_01521,REST_0150,B,delivered,43.3,Brasília,new,Tokyo Garden 2,Japanese,Curitiba,DEL_000116,DASH_0015,2025-01-01T23:03:57,2025-01-01T23:11:33,2025-01-01T23:22:49,24.6,2025-01-01T22:59:03,2025-01-01T23:01:11,2025-01-01T23:03:57,2025-01-01T23:08:31,2025-01-01T23:11:33,2025-01-01T23:20:03,2025-01-01T23:22:49,False,False,False,False
ORD_000118,2025-01-01T23:06:12,CUST_01473,REST_0132,B,delivered,49.37,Belo Horizonte,returning,Tokyo Garden 46,Healthy,Brasília,DEL_000117,DASH_0115,2025-01-01T23:16:54,2025-01-01T23:32:04,2025-01-01T23:57:27,52.8,2025-01-01T23:06:12,2025-01-01T23:10:32,2025-01-01T23:16:54,2025-01-01T23:25:51,2025-01-01T23:32:04,2025-01-01T23:51:23,2025-01-01T23:57:27,False,False,False,False
ORD_000119,2025-01-01T23:06:56,CUST_00946,REST_0138,A,delivered,25.75,São Paulo,vip,Verde & Co 24,Seafood,São Paulo,DEL_000118,DASH_0229,2025-01-01T23:12:34,2025-01-01T23:21:30,2025-01-01T23:35:16,29.5,2025-01-01T23:06:56,2025-01-01T23:09:24,2025-01-01T23:12:34,2025-01-01T23:18:15,2025-01-01T23:21:30,2025-01-01T23:31:51,2025-01-01T23:35:16,False,False,False,False
